xml filename,htm filename,Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive,DSBC
sa_ratnagotravibhAga.xml,bsa073_u.htm,T06bsa073_u,"T06D4025, D4042","D4025, D4042",T31n1611,,"Ratnagotravibhāga [Ratnagotravibhāga Mahāyānottaratantraśāstra, Ratnagotravibhāga-Mahāyāna-Uttaratantra, Uttaratantra]","The Chinese tradition attributes the work to Sāramati (C. Jianyi), while the Tibetan tradition attributes the core verses of the text to Maitreya/Maitreyanātha and its prose commentary entitled the Uttaratantravyākhyā to Asaṅga. (Princeton)",Maitreya; Sāramati (C. Jianyi),,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa073_u.htm,,https://archive.org/search.php?query=Ratnagotravibh%C4%81ga,y
sa_vasubandhu-paJcaskandhaprakaraNa.xml,bsa065_u.htm,T06bsa065_u,T06D4059,D4059,T31n1612,,Pañcaskandhaprakaraṇa,,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa065_u.htm,,,y
sa_bodhisattvabhUmi.xml,bsa034_u.htm,T06bsa034_u,T06D4037,D4037,T31n1579,only one chapter in Sanskrit but full text in Chinese,Bodhisattvabhūmi,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa034_u.htm,,https://archive.org/details/in.ernet.dli.2015.351937/mode/2up,y
sa_asaGga-mahAyAnasUtrAlaMkAra-alt.xml,bsa030_u.htm,T06bsa030_u,T06D4020,D4020,T31n1604,,Mahāyānasūtrālaṃkāra,,Asaṅga; Maitreya,P6118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa030_u.htm,,https://archive.org/search.php?query=Mah%C4%81y%C4%81nas%C5%ABtr%C4%81la%E1%B9%83k%C4%81ra,y
sa_viMzatikAkArikA.xml,bsa023_u.htm,T06bsa023_u,T06D4056,D4056,T31n1591,Michael: I would urge great caution (for T1591).,Viṃśatikākārikā [Viṃśikāvṛtti],,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa023_u.htm,,,y
sa_viMzikAvRtti.xml,bsa022_u.htm,T06bsa022_u,,,T31n1591,Michael: I would urge great caution (for T1591).,Viṃśatikākārikā [Viṃśikāvṛtti],,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa022_u.htm,,,y
sa_vasubandhu-trisvabhAvanirdeza.xml,bsa019_u.htm,T06bsa019_u,"T04D3843, D4058","T04D3843, D4058",,SN: Is the Sanskrit text probably reconstructed?,Trisvabhāvanirdeśa,,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa019_u.htm,,https://archive.org/details/in.ernet.dli.2015.484767,y
sa_vasubandhu-triMzikAvijJaptikArikA.xml,bsa018_u.htm,T06bsa018_u,T06D4055,T06D4055,T31n1586,,Triṃśikāvijñaptikārikā [Triṃśikākārikā],,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa018_u.htm,,,y
sa_tattvaratnAvaloka.xml,bsa017_u.htm,T06bsa017_u,D1889,D1889,,Not found.,Tattvaratnāvaloka [Tattvaratnāloka],,Vāgīśvarakīrti,P8946,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa017_u.htm,,,y
sa_maitreya-madhyAntavibhAgakArikA.xml,bsa010_u.htm,T06bsa010_u,T06D4021,D4021,T31n1601,,Madhyāntavibhāgakārikā,,Maitreya,P6118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa010_u.htm,,,y
sa_asaGga-zarIrArthagAthA.xml,asycsaru.htm,T06asycsaru,,,T30n1579,,Śarīrārthagāthā,Of the Cintamayībhūmi in the Yogācārabhūmi,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/asycsaru.htm,,,
sa_asaGga-mahAyAnasUtrAlaMkAra.xml,asmahsuu.htm,T06asmahsuu,T06D4026,D4026,T31n1604,,Mahāyānasūtrālaṃkāra,"In Sanskrit, the “Ornament for the Mahāyāna Sūtras” [= Mahāyānasūtrālaṃkāra]; one of the five works (together with the Abhisamayālaṃkāra, the Ratnagotravibhāga, the Madhyāntavibhāga, and the Dharmadharmatāvibhāga) said to have been presented to Asaṅga by the Bodhisattva Maitreya in the Tuṣita heaven (see also Maitreyanātha)."" (Princeton)",Vasubandhu,P6118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/asmahsuu.htm,,https://archive.org/search.php?query=Mah%C4%81y%C4%81nas%C5%ABtr%C4%81la%E1%B9%83k%C4%81ra,y
sa_asaGga-mahAyAnasUtrAlaMkAra-comm.xml,asmahsbu.htm,T06asmahsbu,T06D4026,D4026,T31n1604,,Mahāyānasūtrālaṅkāra,"In Sanskrit, the “Ornament for the Mahāyāna Sūtras” [= Mahāyānasūtrālaṃkāra]; one of the five works (together with the Abhisamayālaṃkāra, the Ratnagotravibhāga, the Madhyāntavibhāga, and the Dharmadharmatāvibhāga) said to have been presented to Asaṅga by the Bodhisattva Maitreya in the Tuṣita heaven (see also Maitreyanātha)."" (Princeton)",Asaṅga; Maitreya; Vasubandhu,P6118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/asmahsbu.htm,,https://archive.org/search.php?query=Mah%C4%81y%C4%81nas%C5%ABtr%C4%81la%E1%B9%83k%C4%81ra,
sa_asaGga-abhidharmasamuccaya.xml,asabhs_u.htm,T06asabhs_u,T06D4049,D4049,T31n1605,,Abhidharmasamuccaya,,Asaṅga,P6117,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/asabhs_u.htm,,https://archive.org/search.php?query=Abhidharmasamuccaya,y
sa_abhidharmasamuccayabhASya.xml,abhsubhu.htm,T06abhsubhu,T06D4053,D4053,T31n1606,,Abhidharmasamuccayabhāṣya,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/abhsubhu.htm,,,y
sa_nAgArjuna-zAlistambakamahAyAnasUtraTIkA.xml,nagsaliu.htm,T05nagsaliu,T05D3986,D3986,,Not found.,Śālistambakamahāyānasūtraṭīkā [Āryaśālistambakamahāyānasūtraṭīkā],,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagsaliu.htm,,,y
sa_pratItyasamutpAdAdivibhaGganirdezasUtra.xml,bsu027_u.htm,T05bsu027_u,K10D0211_H0212,D0211,T02n0124,,Pratītyasamutpādādivibhaṅganirdeśasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu027_u.htm,,,y
sa_nAgArjuna-zAlistambakakArikA.xml,bsa062_u.htm,T05bsa062_u,"T05D3985, D4552","D3985, D4552",,Not found.,Śālistambakakārikā [Āryaśālistambakakārikā],,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa062_u.htm,,,y
sa_vasubandhu-bodhicittotpAdasUtrazAstra.xml,vasbocpu.htm,T04vasbocpu,,,,Not found. (T32n1658 from the BDRC-List doesn't seem to be the correct text.),Bodhicittotpādasūtraśāstra,,Vasubandhu,P6119,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vasbocpu.htm,,,y
,santbcpu.htm,T04santbcpu,T04D3871,D3871,T32n1662,,Bodhicaryāvatāra [Bodhisattvacaryāvatāra],,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/santbcpu.htm,,https://archive.org/search.php?query=Bodhicary%C4%81vat%C4%81ra&page=3,
,sanssr_pu.htm,T04sanssr_pu,T04D3940,D3940,T32n1636,"Michael: You're going to have to be more specific for sub-sections of the text, if you plan to present this to the machine as something it should be able to derive alignments from.",Śikṣāsamuccaya,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanssr_pu.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss19u.htm,T04sanss19u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 19. Puṇyavṛddhi,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss19u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss18u.htm,T04sanss18u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 18. Ratnatrayānusmṛti,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss18u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss17u.htm,T04sanss17u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 17. Vandanādyanuśaṃsā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss17u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss16u.htm,T04sanss16u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 16. Bhadracaryāvidhi,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss16u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss15u.htm,T04sanss15u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 15. Bhogapuṇyaśuddhi,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss15u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss14u.htm,T04sanss14u,T04D3940,D3940,T32n1636,,Śikṣāsamuccaya 14. Ātmabhāvapariśuddhi,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss14u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss13u.htm,T04sanss13u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 13. Smṛtyupasthānapariccheda,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss13u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss12u.htm,T04sanss12u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 12. Cittaparikarma,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss12u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss11u.htm,T04sanss11u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 11. Araṇyasaṃvarṇana,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss11u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss10u.htm,T04sanss10u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 10. Vīryapāramitā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss10u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss09u.htm,T04sanss09u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 9. Kṣāntipāramitā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss09u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss08u.htm,T04sanss08u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 8. Pāpaśodhana,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss08u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss07u.htm,T04sanss07u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 7. Bhogapuṇyarakṣā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss07u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss06u.htm,T04sanss06u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 6. Ātmabhāvarakṣā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss06u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss05u.htm,T04sanss05u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 5. Anarthavivarjana,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss05u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss04u.htm,T04sanss04u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 4. Caturtha Pariccheda,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss04u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss03u.htm,T04sanss03u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 3. Dharmabhāṇakādirakṣā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss03u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
,sanss02u.htm,T04sanss02u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 2. Saddharmaparigraha,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss02u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
sa_zAntideva-zikSAsamuccaya-alt.xml,sanss01u.htm,T04sanss01u,D3940,D3940,T32n1636,,Śikṣāsamuccaya 1. Dānapāramitā,,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss01u.htm,,https://archive.org/search.php?query=%C5%9Aik%E1%B9%A3%C4%81samuccaya,
sa_nAgArjuna-yuktiSaSTikakArikA.xml,nagyuksu.htm,T04nagyuksu,T04D3825,D3825,T30n1575,,Yuktiṣaṣṭikārikā,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagyuksu.htm,Reconstructed,,y
sa_nAgArjuna-yuktiSaSTikakArikA-fragments.xml,nagysk_u.htm,T04nagysk_u,D3825,D3825,T30n1575,,Yuktiṣaṣṭikakārikā,Fragments,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagysk_u.htm,,,
sa_nAgArjuna-vigrahavyAvartanIkArikA.xml,nagvvy_u.htm,T04nagvvy_u,T04D3828,D3828,T32n1631,,Vigrahavyāvartanīkārikā,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagvvy_u.htm,,,
sa_nAgArjuna-vigrahavyAvartanI.xml,nagvigvu.htm,T04nagvigvu,"T04D3832, D3828","D3832, D3828",T32n1631,,Vigrahavyāvartanī,kārikā + vṛtti,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagvigvu.htm,,,
sa_nAgArjuna-mahAyAnaviMzikA.xml,nagmyv_u.htm,T04nagmyv_u,,,T30n1576,,Mahāyānaviṃśikā [Mahāyānaviṃśati],,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagmyv_u.htm,,,y
sa_nAgArjuna-mUlamadhyamakakArikA.xml,nagmmk_u.htm,T04nagmmk_u,D3824,D3824,T30n1564,,Mūlamadhyamakakārikā,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagmmk_u.htm,,https://archive.org/details/2226454Nagarjuna/mode/2up,
sa_kamalazIla-madhyamakAloka.xml,ksmadhlu.htm,T04ksmadhlu,T04D3887,D3887,,Not found.,Madhyamakāloka,,Kamalaśīla,P7641,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/ksmadhlu.htm,,,y
sa_candrakIrti-prasannapada.xml,canprasu.htm,T04canprasu,T04D3860,D3860,,Not found.,Prasannapadā [Madhyamakaśāstravṛtti],,Candrakīrti,P5782,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/canprasu.htm,,https://archive.org/search.php?query=Prasannapad%C4%81,y
sa_karmavibhaGgopadeza.xml,bsu060_u.htm,T04bsu060_u,,,,Not found.,Karmavibhaṅgopadeśa,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu060_u.htm,,https://archive.org/details/Levi.1932.Karmavibhanga,y
sa_maitreyanAtha-bhavasaMkrAntiTIkA.xml,bsa058_u.htm,T04bsa058_u,T04D3841,D3841,,Not found.,Bhavasaṅkrāntiṭīkā,,Maitreyanātha,P6118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa058_u.htm,,,y
sa_prajJAkaramati-bodhicaryAvatArapaJjikA.xml,bsa054_u.htm,T04bsa054_u,T04D3872,D3872,,Not found.,Bodhicaryāvatārapañjikā,,Prajñākaramati,P7313,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa054_u.htm,,,y
sa_madhyamakAvatAra-1-5.xml,bsa053_u.htm,T04bsa053_u,D3861,D3861,,Not found.,Madhyamakāvatāra,,Candrakīrti,P5782,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa053_u.htm,,https://archive.org/search.php?query=Madhyamak%C4%81vat%C4%81ra&page=2,y
sa_kamalazIla-bhAvanAkrama.xml,bsa047_u.htm,T04bsa047_u,"T04D3915-merged, D3916, D3917","D3915-merged, D3916, D3917",T32n1664,,Bhāvanākrama,,Kamalaśīla,P7641,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa047_u.htm,,https://archive.org/search.php?query=Bh%C4%81van%C4%81krama,y
sa_dIpaMkarazrIjJAna-gurukriyAkrama.xml,bsa042_u.htm,T04bsa042_u,"T04D3977, D4489","D3977, D4489",,Not found.,Gurukriyākrama,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa042_u.htm,,,y
sa_dIpaMkarazrIjJAna-ApattidezanAvidhi.xml,bsa041_u.htm,T04bsa041_u,D3974,D3974,,Not found.,Āpattideśanāvidhi,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa041_u.htm,,,y
sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama.xml,bsa040_u.htm,T04bsa040_u,"T04D3969, D4490","D3969, D4490",,Not found.,Cittotpādasaṃvaravidhikrama,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa040_u.htm,,,y
sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA.xml,bsa039_u.htm,T04bsa039_u,"T04D3958, D4483","D3958, D4483",T17n0727,Previously given T725 must be a typo.,Daśākuśalakarmapathadeśanā,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa039_u.htm,,,y
sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza.xml,bsa038_u.htm,T04bsa038_u,"T04D3957, D4482","D3957, D4482",,Not found.,Sūtrārthasamuccayopadeśa,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa038_u.htm,,,y
sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha.xml,bsa037_u.htm,T04bsa037_u,"T04D3955, D4480","D3955, D4480",,Not found.,Mahāyānapathasādhanasaṅgraha,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa037_u.htm,,,y
sa_dIpaMkarazrIjJAna-zaraNagamanadezanA.xml,bsa036_u.htm,T04bsa036_u,T04D3953,D3953,,Not found.,Śaraṇagamanadeśanā,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa036_u.htm,,,y
sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA.xml,bsa035_u.htm,T04bsa035_u,T04D3952,D3952,,Not found.,Bodhisattvādikarmikamārgāvatāradeśanā,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa035_u.htm,,,y
sa_Aryadeva-catuHzatikA.xml,bsa028_u.htm,T04bsa028_u,,,T30n1570,"I'm uncertain whether this is the correct text. SN: Me too, doesn't seem to work out...",Catuḥśatikā,,Āryadeva,??,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa028_u.htm,,,y
sa_nAgArjuna-madhyamakazAstra.xml,bsa027_u.htm,T04bsa027_u,,,T30n1564,SN,Madhyamakaśāstra,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa027_u.htm,,,y
sa_dIpaMkara-satyadvayAvatAranAma.xml,bsa024_u.htm,T04bsa024_u,T04D3902,D3902,,Not found.,Satyadvayāvatāranāma,,Dīpaṃkara,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa024_u.htm,,,y
sa_nAgArjuna-vigrahavyAvartanI-alt.xml,bsa021_u.htm,T04bsa021_u,T04D3828,D3828,T32n1631,,Vigrahavyāvartanī,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa021_u.htm,,,y
sa_nAgArjuna-zUnyatAsaptati.xml,bsa016_u.htm,T04bsa016_u,T04D3827,D3827,,Not found.,Śūnyatāsaptati,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa016_u.htm,,,y
sa_nAgArjuna-suhRllekha.xml,bsa015_u.htm,T04bsa015_u,T10D4182,D4182,"T32n1672, T32n1673, T32n1674",,Suhṛllekha,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa015_u.htm,,https://archive.org/details/WenzelSuhrllekha,y
sa_zikSAsamuccayakArikA.xml,bsa014_u.htm,T04bsa014_u,T04D3939,D3939,T32n1636,,Śikṣāsamuccayakārikā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa014_u.htm,,,y
sa_nAgArjuna-pratItyasamutpAdahRdayavyAkhyAna.xml,bsa013_u.htm,T04bsa013_u,,,T32n1654,,Pratītyasamutpādahṛdayavyākhyāna,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa013_u.htm,,,y
sa_nAgArjuna-pratItyasamutpAdahRdayakArikA.xml,bsa012_u.htm,T04bsa012_u,T04D3836,D3836,"T32n1651, T32n1654",,Pratītyasamutpādahṛdayakārikā,,Nāgārjuna,P4954,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa012_u.htm,,,y
sa_hastavAlaprakaraNavRtti.xml,bsa009_u.htm,T04bsa009_u,,,,Not found.,Hastavālaprakaraṇavṛtti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa009_u.htm,,,y
sa_garbhasaMgrahaH.xml,bsa008_u.htm,T04bsa008_u,,,,Not found.,Garbhasaṅgraha,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa008_u.htm,,,y
sa_atiza-bodhipathapradIpa.xml,bsa004_u.htm,T04bsa004_u,T04D3947,D3947,,Not found.,Bodhipathapradīpa,,Atiśa Dīpaṃkaraśrījñāna,P3379,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa004_u.htm,,,y
sa_zAntideva-bodhicaryAvatAra-alt.xml,bsa003_u.htm,T04bsa003_u,T04D3871,D3871,T32n1662,,Bodhicaryāvatāra [Bodhisattvacaryāvatāra],,Śāntideva,P6161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa003_u.htm,,https://archive.org/search.php?query=Bodhicary%C4%81vat%C4%81ra&page=3,y
sa_amRtAkara-catuHstavasamAsArtha.xml,acatstvu.htm,T04acatstvu,,,,Not found.,Catuḥstavasamāsārtha [Catuḥstavasamārtha],,Amṛtākara,P0ER0001,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/acatstvu.htm,,,
sa_kambalapAda-navazlokI.xml,knavslou.htm,T03knavslou,,,T25n1516,,Navaślokī,,Kambalapāda,P7752,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/knavslou.htm,,,
sa_kamalazIla-vajracchedikATIkA.xml,kamvchtu.htm,T03kamvchtu,T03D3817,D3817,,Not found.,Prajñāpāramitāvajracchedikāṭīkā,,Kamalaśīla,P7641,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kamvchtu.htm,,,y
sa_ratnAkarazAnti-sAratama.xml,bsa051_u.htm,T03bsa051_u,T03D3803,D3803,,Not found.,Sāratamā [āryāṣṭasāhasrikāyāḥ prajñāpāramitāyāḥ sāratamākhyā pañjikā],,Ratnākaraśānti,P00EGS1016642,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsa051_u.htm,,,y
sa_AryazUra-pAramitAsamAsa.xml,bsa050_u.htm,T03bsa050_u,,,,Not found.,Pāramitāsamāsa,,Āryaśūra,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa050_u.htm,,,y
sa_abhisamayAlaMkAravivaraNa.xml,bsa033_u.htm,T03bsa033_u,,,,Not found.,Abhisamayālaṅkārāntaḥ pātināṃ,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa033_u.htm,,,y
