Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive
GK19meghdk_u,,,,,Meghadūta,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/meghdk_u.htm,,https://archive.org/search.php?query=Meghad%C5%ABta
GK19maghspvu,,,,,Śiśupālavadha,,Māgha,P0AT0171,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/maghspvu.htm,,https://archive.org/search.php?query=%C5%9Ai%C5%9Bup%C4%81lavadha
GK19lnksivsu,,,,,Śivastuti,,Laṅkeśvara,P0AT0170,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/lnksivsu.htm,,
GK19kulmukuu,,,,,Mukundamālā,,Kulaśekhara,P0AT0134,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kulmukuu.htm,,https://archive.org/search.php?query=Mukundam%C4%81l%C4%81
GK19ksyadndu,,,,,Śyāmalādaṇḍaka,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksyadndu.htm,,
GK19kskala_u,,,,,Kalāvilāsa,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kskala_u.htm,,
GK19ksbhm19u,,,,,Bhāratamañjarī: 19. Harivaṃśa,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm19u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm18u,,,,,Bhāratamañjarī: 18. Svargaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm18u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm17u,,,,,Bhāratamañjarī: 17. Mahāprasthānikaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm17u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm16u,,,,,Bhāratamañjarī: 16. Mausalaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm16u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm15u,,,,,Bhāratamañjarī: 15. Āśramavāsikaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm15u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm14u,,,,,Bhāratamañjarī: 14. Āśvamedhikaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm14u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm13u,,,,,Bhāratamañjarī: 13. Śāntiparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm13u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm12u,,,,,Bhāratamañjarī: 12. Strīparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm12u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm11u,,,,,Bhāratamañjarī: 11. Sauptikaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm11u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm10u,,,,,Bhāratamañjarī: 10. Gadāparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm10u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm09u,,,,,Bhāratamañjarī: 9. Śalyaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm09u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm08u,,,,,Bhāratamañjarī: 8. Karṇaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm08u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm07u,,,,,Bhāratamañjarī: 7. Droṇaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm07u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19ksbhm06u,,,,,Bhāratamañjarī: 6. Bhīṣmaparvan,,Kṣemendra,P7847,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ksbhm06u.htm,,https://archive.org/search.php?query=Bh%C4%81ratama%C3%B1jar%C4%AB
GK19kragh_pu,,,,,Raghuvaṃśa,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kragh_pu.htm,,https://archive.org/search.php?query=Raghuvamsa
GK19kmeghvpu,,,,,Meghadūta,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kmeghvpu.htm,,https://archive.org/search.php?query=Meghad%C5%ABta
GK19kmeghdpu,,,,,Meghadūta,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kmeghdpu.htm,,https://archive.org/search.php?query=Meghad%C5%ABta
GK19kalrs_pu,,,,,Ṛtusaṃhāra,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kalrs_pu.htm,,https://archive.org/search.php?query=%E1%B9%9Atusa%E1%B9%83h%C4%81ra
GK19kakumspu,,,,,Kumārasambhava,,Kālidāsa,P8058,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/kakumspu.htm,,https://archive.org/search.php?query=Kum%C4%81rasambhava
GK19jivskd_u,,,,,Saṅkalpakalpadruma,,Jīva Gosvāmin,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jivskd_u.htm,,
GK19jaygit2u,,,,,Gītagovinda,,Jayadeva,P4CZ15492,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jaygit2u.htm,,https://archive.org/details/Gitagovinda1937
GK19jaygit1u,,,,,Gītagovinda-kāvya,,Jayadeva,P4CZ15492,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jaygit1u.htm,,https://archive.org/details/Gitagovinda1937
GK19jalmugpu,,,,,Mugdhopadeśa,,Jalhaṇa,P0AT0169,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jalmugpu.htm,,
GK19jagsudhu,,,,,Sudhālaharī,,Jagannātha Paṇḍitarāja,P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jagsudhu.htm,,
GK19jagpranu,,,,,Prāṇābharaṇa,,Jagannātha Paṇḍitarāja,P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/jagpranu.htm,,
GK19gu29___u,,,,,"Gopālacampū: Uttaracampū, 29",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gu29___u.htm,,
GK19gu05-06u,,,,,"Gopālacampū: Uttaracampū, 5-6",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gu05-06u.htm,,
GK19gu01-03u,,,,,"Gopālacampū: Uttaracampū, 1-3",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gu01-03u.htm,,
GK19gp23-33u,,,,,"Gopālacampū: Pūrvacampū, 23-33",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gp23-33u.htm,,
GK19gp12-22u,,,,,"Gopālacampū: Pūrvacampū, 12-22",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gp12-22u.htm,,
GK19gp01-11u,,,,,"Gopālacampū: Pūrvacampū, 1-11",,Jīva Gosvāmin,P0AT0131,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/gp01-11u.htm,,
GK19govass_u,,,,,Āryāsaptaśatī,,Govardhana,P0AT0168,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/govass_u.htm,,https://archive.org/search.php?query=%C4%80ry%C4%81sapta%C5%9Bat%C4%AB
GK19ghatgu_u,,,,,Gūḍhārthadīpikā,Commentary on the Ghaṭakharparakāvya,Kuśalamiśra,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/ghatgu_u.htm,,
GK19dhoypavu,,,,,Pavanadūta,,Dhoyī,P0AT0167,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/dhoypavu.htm,,https://archive.org/details/pavanaduta/mode/2up
GK19dandkc_u,,,,,Daśakumāracarita,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/dandkc_u.htm,,https://archive.org/search.php?query=Da%C5%9Bakum%C4%81racarita
GK19danddk1u,,,,,"Daśakumāracarita: Ucchvāsas 3, 5 & 6",,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/danddk1u.htm,,https://archive.org/search.php?query=Da%C5%9Bakum%C4%81racarita
GK19damkuttu,,,,,Kuṭṭanīmata,,Dāmodaragupta,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/damkuttu.htm,,
GK19bicauppu,,,,,Caurapañcāśikā,,Bilhaṇa,P0AT0166,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bicauppu.htm,,
GK19bhattiku,,,,,Rāvaṇavadha [Bhaṭṭikāvya],,Bhaṭṭi,P0AT0165,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bhattiku.htm,,https://archive.org/search.php?query=Ravanavadha
GK19bhall_pu,,,,,Bhallaṭaśataka,,Bhallaṭa,P0AT0164,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bhall_pu.htm,,
GK19bhakirpu,,,,,Kirātārjunīya,,Bhāravi,P0AT0163,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bhakirpu.htm,,https://archive.org/search.php?query=Kiratarjuniya
GK19bankad1u,,,,,Kādambarī,,Bāṇa [Bāṇabhaṭṭa],P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bankad1u.htm,,https://archive.org/search.php?query=K%C4%81dambar%C4%AB
GK19bahcarpu,,,,,Harṣacarita: Pariśiṣṭa,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcarpu.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar8u,,,,,Harṣacarita: Ucchvāsa 8,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar8u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar7u,,,,,Harṣacarita: Ucchvāsa 7,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar7u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar6u,,,,,Harṣacarita: Ucchvāsa 6,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar6u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar5_pu,,,,,Harṣacarita: Ucchvāsa 5,"The link for the Ucchvāsa 5 wasn't there, therefore I copied the link for the entire work instead, in which Ucchvāsa 5 is, of course, a part.",Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bANa-harSacarita.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar4u,,,,,Harṣacarita: Ucchvāsa 4,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar4u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar3u,,,,,Harṣacarita: Ucchvāsa 3,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar3u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar2u,,,,,Harṣacarita: Ucchvāsa 2,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar2u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19bahcar1u,,,,,Harṣacarita: Ucchvāsa 1,,Bāṇa,P0AT0162,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/bahcar1u.htm,,https://archive.org/details/padyaharsacarita00rajauoft/mode/2up
GK19asvsaunu,,,,,Saundarananda,,Aśvaghoṣa,P7612,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/asvsaunu.htm,,https://archive.org/search.php?query=Saundarananda
GK19asvsau2u,,,,,Saundarananda,,Aśvaghoṣa,P7612,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/asvsau2u.htm,,https://archive.org/search.php?query=Saundarananda
GK19asvbuc2u,,,,,Buddhacarita,,Aśvaghoṣa,P7612,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/asvbuc2u.htm,,https://archive.org/search.php?query=Buddhacarita
GK19asvbc_1u,,,,,Buddhacarita,,Aśvaghoṣa,P7612,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/asvbc_1u.htm,,https://archive.org/search.php?query=Buddhacarita
GK19appvairu,,,,,Vairāgyaśataka,,Appayadīkṣita,P0AT0161,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/appvairu.htm,,
GK19anvallcu,,,,,Vallālacarita,,Ānandabhaṭṭa,P0AT0160,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/anvallcu.htm,,
GK19amaru_u,,,,,Amaruśataka,,Amaru,P0AT0159,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/amaru_u.htm,,https://archive.org/search.php?query=Amarusataka
GK19akadambu,,,,,Kādambarīkathāsāra,,Abhinanda,P0AT0158,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/akadambu.htm,,https://archive.org/search.php?query=K%C4%81dambar%C4%ABkath%C4%81s%C4%81ra
GK19aghatkvu,,,,,Ghaṭakarparakāvya,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/2_kavya/aghatkvu.htm,,
GK18dhandasu,,,,,Daśarūpaka,,Dhanañjaya,P0AT0156,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_natya/dhandasu.htm,,https://archive.org/search.php?query=Dasarupaka
GK18bharnatu,,,,,Nāṭyaśāstra,,Bharata,?,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_natya/bharnatu.htm,,https://archive.org/search.php?query=N%C4%81%E1%B9%ADya%C5%9B%C4%81stra
GK17kvrtrsuu,,,,,Vṛttaratnākara,With Sulhaṇa's Sukavihṛdayānandinī,Kedārabhaṭṭa,P0AT0154,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_chandas/kvrtrsuu.htm,,https://archive.org/search.php?query=V%E1%B9%9Bttaratn%C4%81kara
GK17kedvratu,,,,,Vṛttaratnākara,,Kedārabhaṭṭa,P0AT0154,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_chandas/kedvratu.htm,,https://archive.org/search.php?query=V%E1%B9%9Bttaratn%C4%81kara
GK17jvrtmspu,,,,,Vṛttamālāstuti,,Jñānaśrīmitra,P4CZ16872,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_chandas/jvrtmspu.htm,,
GK17chandovu,,,,,Chandoviciti,,Patañjali,P0AT0153,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_chandas/chandovu.htm,,https://archive.org/details/chandovicitiofpatanjalitattvasubodhinioftataprasadachandovicitivrittiofpettasast_202002/mode/2up
GK16visvsdpu,,,,,Sāhityadarpaṇa,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visvsdpu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visah__u,,,,,Sāhityadarpaṇa,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visah__u.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa10cu,,,,,Sāhityadarpaṇa: Pariccheda 10,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa10cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa09cu,,,,,Sāhityadarpaṇa: Pariccheda 9,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa09cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa08cu,,,,,Sāhityadarpaṇa: Pariccheda 8,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa08cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa07cu,,,,,Sāhityadarpaṇa: Pariccheda 7,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa07cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa06cu,,,,,Sāhityadarpaṇa: Pariccheda 6,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa06cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa05cu,,,,,Sāhityadarpaṇa: Pariccheda 5,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa05cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa04cu,,,,,Sāhityadarpaṇa: Pariccheda 4,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa04cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa03cu,,,,,Sāhityadarpaṇa: Pariccheda 3,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa03cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa02cu,,,,,Sāhityadarpaṇa: Pariccheda 2,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa02cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16visa01cu,,,,,Sāhityadarpaṇa: Pariccheda 1,,Viśvanātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/visa01cu.htm,,https://archive.org/search.php?query=Sahityadarpana
GK16viprud_u,,,,,Pratāparudrīya [Pratāparudrayaśobhūṣaṇa],,Vidyānātha,P0AT0152,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/viprud_u.htm,,https://archive.org/search.php?query=Prat%C4%81parudr%C4%ABya; https://archive.org/details/Prataparudriya-BombaySanskritSeries/mode/2up
GK16vcamkc_u,,,,,Camatkāracandrikā,,Viśveśvara Kavicandra,P0AT0151,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vcamkc_u.htm,,https://archive.org/details/CamatkaraCandrika/mode/2up
GK16vamkalvu,,,,,Kāvyālaṅkārasūtra,,Vāmana,P0AT0150,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalvu.htm,,
GK16vamkalsu,,,,,Kāvyālaṅkārasūtra,,Vāmana,P0AT0150,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalsu.htm,,
GK16ujjvni_u,,,,,Ujjvalanīlamaṇi,,Rūpa Gosvāmin,P0AT0135,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ujjvni_u.htm,,
GK16udkassku,,,,,Kāvyālaṃkārasārasaṃgraha,,Udbhaṭa,P0AT0149,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/udkassku.htm,,https://archive.org/search.php?query=Kavyalankarasarasangraha
GK16udkass_u,,,,,Kāvyālaṃkārasārasaṃgraha,,Udbhaṭa,P0AT0149,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/udkass_u.htm,,https://archive.org/search.php?query=Kavyalankarasarasangraha
GK16simhrsku,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,P0AT0148,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrsku.htm,,https://archive.org/search.php?query=Rasarnavasudhakara
GK16simhrs_u,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,P0AT0148,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrs_u.htm,,https://archive.org/search.php?query=Rasarnavasudhakara
GK16ruyalsvu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalsvu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva
GK16ruyalssu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalssu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva
GK16ruyalscu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalscu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva
GK16ruvyavivya_pu,,,,,Vyaktivivekavyākhyā,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruvyavivya_pu.htm,,
GK16rnatc__u,,,,,Nāṭakacandrikā,,Rūpa Gosvāmī,P0AT0135,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/rnatc__u.htm,,
GK16rajkmimu,,,,,Kāvyamīmāṃsā,,Rājaśekhara,P0AT0146,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/rajkmimu.htm,,https://archive.org/search.php?query=Kavyamimamsa
GK16msabdvvu,,,,,Śabdavyāpāravicāra,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/msabdvvu.htm,,
GK16mamkprku,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkprku.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba
GK16mamkpb_u,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkpb_u.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba
GK16mamkavpu,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkavpu.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba
GK16kunvjivu,,,,,Vakroktijīvita,,Kuntaka,P0AT0144,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/kunvjivu.htm,,https://archive.org/search.php?query=Vakroktijivita
GK16jgrasg1u,,,,,Rasagaṅgādhara,,Jagannātha Paṇḍitarāja,P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/jgrasg1u.htm,,https://archive.org/search.php?query=Rasagangadhara
GK16jaycndpu,,,,,Candrāloka,,Jayadeva [Pīyuṣavarṣa],P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/jaycndpu.htm,,https://archive.org/search.php?query=Candr%C4%81loka
GK16dkavy3_u,,,,,Kāvyādarśa: Pariccheda 3,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy3_u.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba
GK16dkavy2pu,,,,,Kāvyādarśa: Pariccheda 2,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy2pu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba
GK16dkavy1pu,,,,,Kāvyādarśa: Pariccheda 1,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy1pu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba
GK16dkavy12u,,,,,Kāvyādarśa: Pariccheda 1 + 2,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy12u.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba
GK16bhakavpu,,,,,Kāvyālaṃkāra,,Bhāmaha,P0AT0141,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/bhakavpu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81la%E1%B9%85k%C4%81ra
GK16andhvy_u,,,,,Dhvanyāloka [Sahṛdayāloka],,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvy_u.htm,,https://archive.org/search.php?query=Dhvanyaloka
