title,original_link,link,notes
aṣṭādhyāyī-dhātupāṭhaḥ,अष्टाध्यायी-धातुपाठः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%80-%E0%A4%A7%E0%A4%BE%E0%A4%A4%E0%A5%81%E0%A4%AA%E0%A4%BE%E0%A4%A0%E0%A4%83,
uṇādikośaḥ,उणादिकोशः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%A3%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%95%E0%A5%8B%E0%A4%B6%E0%A4%83,
uṇādisūtrāṇi,उणादिसूत्राणि - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%A3%E0%A4%BE%E0%A4%A6%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A4%BF,
upasargavṛttiḥ,उपसर्गवृत्तिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%AA%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%B5%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%83,
kāśikā,,,included in gretil
kāśikā (padamañjarīvyākhyāsahitā),काशिका (पदमञ्जरीव्याख्यासहिता) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE_(%E0%A4%AA%E0%A4%A6%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%B0%E0%A5%80%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%BE),
kāśikāvivaraṇapañjikā,काशिकाविवरणपञ्जिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A4%A3%E0%A4%AA%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%BF%E0%A4%95%E0%A4%BE,
jñāpakasaṃgrahaḥ,ज्ञापकसंग्रहः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%AA%E0%A4%95%E0%A4%B8%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%83,
jñāpakasaṃgrahapariśiṣṭam,ज्ञापकसंग्रहपरिशिष्टम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%AA%E0%A4%95%E0%A4%B8%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%B6%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A4%AE%E0%A5%8D,
tattvaprabhāvalī,तत्त्वप्रभावली - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A4%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%B2%E0%A5%80,
dhātukārikā,धातुकारिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%BE%E0%A4%A4%E0%A5%81%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE,
dhātvarthanirūpaṇam,धात्वर्थनिरूपणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A7%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%82%E0%A4%AA%E0%A4%A3%E0%A4%AE%E0%A5%8D,
paramalaghumañjūṣā,परमलघुमञ्जूषा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%AE%E0%A4%B2%E0%A4%98%E0%A5%81%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A5%82%E0%A4%B7%E0%A4%BE,
paribhāṣenduśekharaḥ,,,included in gretil
pariṣkāradarpaṇaḥ,परिष्कारदर्पणः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3%E0%A4%83,
prauḍhamanoramā,प्रौढमनोरमा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8C%E0%A4%A2%E0%A4%AE%E0%A4%A8%E0%A5%8B%E0%A4%B0%E0%A4%AE%E0%A4%BE,
phiṭsūtrāṇi,फिट् सूत्राणि - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AB%E0%A4%BF%E0%A4%9F%E0%A5%8D_%E0%A4%B8%E0%A5%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A4%BF,
bhāṣāvṛttiḥ,भाषावृत्तिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%BE%E0%A4%B5%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%83,
mahābhāṣyam,,,included in gretil
laghupāṇinīyam,लघुपाणिनीयम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%98%E0%A5%81%E0%A4%AA%E0%A4%BE%E0%A4%A3%E0%A4%BF%E0%A4%A8%E0%A5%80%E0%A4%AF%E0%A4%AE%E0%A5%8D,
laghubhūṣaṇakāntiḥ,लघुभूषणकान्तिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%98%E0%A5%81%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%95%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%83,
laghuśabdenduśekharaḥ,लघुशब्देन्दुशेखरः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%98%E0%A5%81%E0%A4%B6%E0%A4%AC%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%81%E0%A4%B6%E0%A5%87%E0%A4%96%E0%A4%B0%E0%A4%83,
liṅgānuśāsanam,लिङ्गानुशासनम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%99%E0%A5%8D%E0%A4%97%E0%A4%BE%E0%A4%A8%E0%A5%81%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A4%A8%E0%A4%AE%E0%A5%8D,
vādārthasaṃgrahaḥ (dvitīyabhāgaḥ),वादार्थसंग्रहः (द्वितीयभागः) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%B8%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%83_(%E0%A4%A6%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%80%E0%A4%AF%E0%A4%AD%E0%A4%BE%E0%A4%97%E0%A4%83),
vaiyākaraṇabhūṣaṇasāraḥ,वैयाकरणभूषणसारः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%83,
vaiyākaraṇabhūṣaṇasāraḥ (kāśikāṭīkāsahitaḥ),वैयाकरणभूषणसारः (काशिकाटीकासहितः) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%9F%E0%A5%80%E0%A4%95%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%83),
vaiyākaraṇabhūṣaṇasāraḥ (darpaṇavyākhyāsahitaḥ),वैयाकरणभूषणसारः (दर्पणव्याख्यासहितः) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%83),
vaiyākaraṇabhūṣaṇasāraḥ (śaṅkarīvyākhyāsahitaḥ),वैयाकरणभूषणसारः (शङ्करीव्याख्यासहितः) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%83_(%E0%A4%B6%E0%A4%99%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A5%80%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%83),
vaiyākaraṇasiddhāntamañjūṣā,वैयाकरणसिद्धान्तमञ्जूषा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A5%82%E0%A4%B7%E0%A4%BE,
vaiyākaramasiddhāntalaghumañjūṣā,वैयाकरमसिद्धान्तलघुमञ्जूषा-१ - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B5%E0%A5%88%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%AE%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B2%E0%A4%98%E0%A5%81%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A5%82%E0%A4%B7%E0%A4%BE-%E0%A5%A7,
śabdakaustubhaḥ,शब्दकौस्तुभः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%AC%E0%A5%8D%E0%A4%A6%E0%A4%95%E0%A5%8C%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%AD%E0%A4%83,
śābdikābharaṇam‌,शाब्दिकाभरणम्‌ - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A4%BE%E0%A4%AC%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AD%E0%A4%B0%E0%A4%A3%E0%A4%AE%E0%A5%8D%E2%80%8C,
śrīvyāsapāṇinibhāvanirṇayaḥ,श्रीव्यासपाणिनिभावनिर्णयः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%AA%E0%A4%BE%E0%A4%A3%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%B5%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AF%E0%A4%83,
śrīsiddhāntasudhānidhiḥ,श्रीसिद्धान्तसुधानिधिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%B8%E0%A5%81%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%A7%E0%A4%BF%E0%A4%83,
ṣaṭkārakam,षट्कारकम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B7%E0%A4%9F%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%95%E0%A4%AE%E0%A5%8D,
samāsalakṣaṇam,समासलक्षणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%AE%E0%A4%BE%E0%A4%B8%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3%E0%A4%AE%E0%A5%8D,
sāramañjarī (āśubodhavidyābhūṣaṇaviracitavyākhyāsahitā),सारमञ्जरी (आशुबोधविद्याभूषणविरचितव्याख्यासहिता) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%B0%E0%A5%80_(%E0%A4%86%E0%A4%B6%E0%A5%81%E0%A4%AC%E0%A5%8B%E0%A4%A7%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AD%E0%A5%82%E0%A4%B7%E0%A4%A3%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%9A%E0%A4%BF%E0%A4%A4%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%BE),
sāramañjarī (sāradīpikāvyākhyāsahitā),सारमञ्जरी (सारदीपिकाव्याख्यासहिता) - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%AE%E0%A4%9E%E0%A5%8D%E0%A4%9C%E0%A4%B0%E0%A5%80_(%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A4%A6%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B8%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%BE),
siddhāntakaumudī,सिद्धान्तकौमुदी - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%95%E0%A5%8C%E0%A4%AE%E0%A5%81%E0%A4%A6%E0%A5%80,
sphoṭacandrikā,स्फोटचन्द्रिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%AB%E0%A5%8B%E0%A4%9F%E0%A4%9A%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE,
harināmāmṛtavyākaraṇam,हरिनामामृतव्याकरणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AE%E0%A5%83%E0%A4%A4%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A4%AE%E0%A5%8D,
atharvavedaprātiśākhyam,अथर्ववेदप्रातिशाख्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%A5%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%B5%E0%A5%87%E0%A4%A6%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
taittarīyaprātiśākhyam,तैत्तरीयप्रातिशाख्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%A4%E0%A5%88%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0%E0%A5%80%E0%A4%AF%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
śaunakīyā caturādhyāyīkā,शौनकीया चतुराध्यायीका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B6%E0%A5%8C%E0%A4%A8%E0%A4%95%E0%A5%80%E0%A4%AF%E0%A4%BE_%E0%A4%9A%E0%A4%A4%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%80%E0%A4%95%E0%A4%BE,
sāmavedaprātiśākhyam,सामवेदप्रातिशाख्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%AE%E0%A4%B5%E0%A5%87%E0%A4%A6%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
antanirdeśam,अन्तनिर्देशम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A5%8D,
amoghānandinīśikṣā,अमोघानन्दिनी शिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%AE%E0%A5%8B%E0%A4%98%E0%A4%BE%E0%A4%A8%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%A8%E0%A5%80_%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
aruṇaśamānam,अरुणशमानम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B0%E0%A5%81%E0%A4%A3%E0%A4%B6%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A5%8D,
avasānanirṇayaśikṣā,अवसाननिर्णयशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%85%E0%A4%B5%E0%A4%B8%E0%A4%BE%E0%A4%A8%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
ātreyaśikṣā,आत्रेयशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
ātreyaśikṣākārikā,आत्रेयशिक्षाकारिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE,
āpiśalaśikṣā,आपिशलशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%AA%E0%A4%BF%E0%A4%B6%E0%A4%B2%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
āraṇyakaśikṣā,आरण्यकशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%86%E0%A4%B0%E0%A4%A3%E0%A5%8D%E0%A4%AF%E0%A4%95%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
uccodarki,उच्चोदर्कि - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%89%E0%A4%9A%E0%A5%8D%E0%A4%9A%E0%A5%8B%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%BF,
ṛgvarṇakramalakṣaṇam,ऋग्वर्णक्रमलक्षणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%8B%E0%A4%97%E0%A5%8D%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3%E0%A4%AE%E0%A5%8D,
ṛgvedaprātiśākhyam,ऋग्वेदप्रातिशाख्यम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%8B%E0%A4%97%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%A6%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,
keśavīpadyātmikāśikṣā,केशवीपद्यात्मिकाशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B6%E0%A4%B5%E0%A5%80%E0%A4%AA%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
keśavīyaśikṣā,केशवीयशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B6%E0%A4%B5%E0%A5%80%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
kauṇḍinyaśikṣā,कौण्डिन्यशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%8C%E0%A4%A3%E0%A5%8D%E0%A4%A1%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
kauhalīyaśikṣā,कौहलीयशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%8C%E0%A4%B9%E0%A4%B2%E0%A5%80%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
kramakārikāśikṣā,क्रमकारिकाशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
kramasaṃdhānaśikṣā,क्रमसंधानशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%B8%E0%A4%82%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
galadṛkśikṣā,गलदृक्-शिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A4%B2%E0%A4%A6%E0%A5%83%E0%A4%95%E0%A5%8D-%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
gautamīśikṣā,गौतमीशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%97%E0%A5%8C%E0%A4%A4%E0%A4%AE%E0%A5%80%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
cārāyaṇīyaśikṣā,चारायणीयशिक्षा - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%A3%E0%A5%80%E0%A4%AF%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,
jaṭāpaṭalakārikā,जटापटलकारिका - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A4%9F%E0%A4%BE%E0%A4%AA%E0%A4%9F%E0%A4%B2%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE,
jaṭāmaṇiḥ,जटामणिः - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A4%9F%E0%A4%BE%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%83,
jaṭāmaṇivyākhyānam,जटामणिव्याख्यानम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A4%9F%E0%A4%BE%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%B5%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A5%8D,
jaṭālakṣaṇam,जटालक्षणम् - विकिस्रोतः,https://sa.wikisource.org/wiki/%E0%A4%9C%E0%A4%9F%E0%A4%BE%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3%E0%A4%AE%E0%A5%8D,
