file,title,title_buddhanexus,title_notes,author,author_buddhanexus,author_pid,tōh,cbeta,Remarks Chinese translation,reconstructed (y/n),url,legacy_url,url_buddhanexus,archive.org,dsbc (yn),category,best_text,duplicate_of_standard
sa_vAtsyAyana-kAmasUtra-ednirnaya.xml,Kāmasūtra,Kāmasūtra,,Vātsyāyana,Vātsyāyana,P0AT0242,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAtsyAyana-kAmasUtra-ednirnaya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasutu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasutu.htm,https://archive.org/search.php?query=K%C4%81mas%C5%ABtra,,6_sastra/6_kama,,
sa_vAtsyAyana-kAmasUtra.xml,Kāmasūtra,Kāmasūtra,,Vātsyāyana,Vātsyāyana,P0AT0242,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAtsyAyana-kAmasUtra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasufu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/kamasufu.htm,https://archive.org/search.php?query=K%C4%81mas%C5%ABtra,,6_sastra/6_kama,,
sa_jyotirIzvarakavizekhara-paJcasAyaka.xml,Pañcasāyaka,Pañcasāyaka,,Jyotirīśvarakaviśekhara,Jyotirīśvara Kaviśekhara,P0AT0241,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jyotirIzvarakavizekhara-paJcasAyaka.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/jyopancu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/6_kama/jyopancu.htm,https://archive.org/search.php?query=Pa%C3%B1cas%C4%81yaka,,6_sastra/6_kama,,
sa_kauTilya-arthazAstra.xml,Arthaśāstra,Arthaśāstra,,Kauṭilya,Kauṭilya,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kauTilya-arthazAstra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/5_artha/kautil_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/5_artha/kautil_u.htm,https://archive.org/search.php?query=Artha%C5%9B%C4%81stra,,6_sastra/5_artha,,
sa_samantabhadra-AptamImAMsA.xml,Āptamīmāṃsā,Āptamīmāṃsā,,Samantabhadra,Samantabhadra,P4CZ10559,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_samantabhadra-AptamImAMsA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/sbhami_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/sbhami_u.htm,,,6_sastra/3_phil,,
sa_sarvamatasaMgraha.xml,Sarvamatasaṃgraha,Sarvamatasaṃgraha,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sarvamatasaMgraha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/sarvmtsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/sarvmtsu.htm,https://archive.org/search.php?query=Sarvamatasa%E1%B9%85graha,,6_sastra/3_phil,,
sa_jayarAzi-tattvopaplavasiMha.xml,Tattvopaplavasiṃha,Tattvopaplavasiṃha,,Jayarāśi,Jayarāśi,P0AT0195,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jayarAzi-tattvopaplavasiMha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/jaytupau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/jaytuppu.htm,https://archive.org/search.php?query=Tattvopaplavasi%E1%B9%83ha,,6_sastra/3_phil,,
sa_amarasiMha-nAmaliGgAnuzAsana.xml,Nāmaliṅgānuśāsana = Amarakośa,"Nāmaliṅgānuśāsana [Amarakoṣa, Amarakośa], Kāṇḍa 1",,Amarasiṃha,Amarasiṃha,P7413,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amarasiMha-nAmaliGgAnuzAsana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/2_lex/amark1hu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/2_lex/amark1pu.htm,https://archive.org/search.php?query=N%C4%81mali%E1%B9%85g%C4%81nu%C5%9B%C4%81sana; https://archive.org/search.php?query=Amarako%E1%B9%A3a,,6_sastra/2_lex,,
sa_varadarAja-laghusiddhAntakaumudI.xml,Laghusiddhāntakaumudī (= Laghukaumudi),Laghusiddhāntakaumudī [Laghukaumudī],,Varadarāja,Varadarāja,P0AT0194,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_varadarAja-laghusiddhAntakaumudI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/varlghku.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/varlghku.htm,https://archive.org/search.php?query=Laghusiddh%C4%81ntakaumud%C4%AB,,6_sastra/1_gram,,
sa_bhartRhari-vAkyapadIya.xml,Vākyapadīya,Vākyapadīya,,Bhartṛhari,Bhartṛhari,P1KG5874,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhartRhari-vAkyapadIya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp1au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp1pu.htm,https://archive.org/search.php?query=V%C4%81kyapad%C4%ABya,,6_sastra/1_gram,,
"sa_bhartRhari-vAkyapadIya1-3,7.xml","Vākyapadīya, 1-3,7",Vākyapadīya 1.1–3.7,,Bhartṛhari,Bhartṛhari,P1KG5874,,,,,"http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhartRhari-vAkyapadIya1-3,7.htm",http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp_pu.htm,https://archive.org/search.php?query=V%C4%81kyapad%C4%ABya,,6_sastra/1_gram,,
sa_kuDaka-samanvayadiz.xml,Samanvayadiś,Samanvayadiś,,Kuḍaka,Kuḍaka,P0AT0193,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kuDaka-samanvayadiz.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/samanv_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/samanv_u.htm,,,6_sastra/1_gram,,
sa_pataJjali-vyAkaraNamahAbhASya.xml,Vyākaraṇamahābhāṣya,Vyākaraṇamahābhāṣya [Mahābhāṣya],,Patañjali,Patañjali,P0AT0153,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pataJjali-vyAkaraNamahAbhASya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/pmbhassu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/pmbhasuu.htm,https://archive.org/search.php?query=Mah%C4%81bh%C4%81%E1%B9%A3ya,,6_sastra/1_gram,,
sa_nAgeza-paribhASenduzekhara.xml,Paribhāṣenduśekhara,Paribhāṣenduśekhara,,Nāgeśa [= Nāgojibhaṭṭa],Nāgeśa [Nāgojibhaṭṭa],P0AT0192,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgeza-paribhASenduzekhara.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/paribhsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/paribhsu.htm,https://archive.org/search.php?query=Paribhasendusekhara,,6_sastra/1_gram,,
sa_pANini-aSTAdhyAyI.xml,Aṣṭādhyāyī,Aṣṭādhyāyī,,Pāṇini,Pāṇini,P4CZ16886,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pANini-aSTAdhyAyI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/paninixu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/paninipu.htm,https://archive.org/search.php?query=A%E1%B9%A3%E1%B9%AD%C4%81dhy%C4%81y%C4%AB,,6_sastra/1_gram,y,
sa_pANini-aSTAdhyAyI-alt.xml,Aṣṭādhyāyī,Aṣṭādhyāyī,,Pāṇini,Pāṇini,P4CZ16886,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pANini-aSTAdhyAyI-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/panini_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/panini_u.htm,https://archive.org/search.php?query=A%E1%B9%A3%E1%B9%AD%C4%81dhy%C4%81y%C4%AB,,6_sastra/1_gram,n,gretil_sa/sa_pANini-aSTAdhyAyI.xml
sa_jayAditya-and-vAmana-kAzikAvRtti.xml,Kāśikāvṛtti,Kāśikāvṛtti,,Jayāditya and Vāmana,Jayāditya & Vāmana,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jayAditya-and-vAmana-kAzikAvRtti.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/jvkasixu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/jvkasipu.htm,https://archive.org/search.php?query=K%C4%81%C5%9Bik%C4%81v%E1%B9%9Btti,,6_sastra/1_gram,,
sa_yAmuna-stotraratna.xml,Stotraratna,Stotraratna,,Yāmuna,Yāmuna,P0AT0139,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_yAmuna-stotraratna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/yamsr_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/yamsr_pu.htm,,,4_rellit/vaisn,y,
sa_yAmuna-catuHzlokI.xml,Catuḥślokī,Catuḥślokī,,Yāmuna,Yāmuna,P0AT0139,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_yAmuna-catuHzlokI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/yamcatau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/yamcatpu.htm,,,4_rellit/vaisn,,
sa_viSvaksenasaMhitA.xml,Viṣvaksenasaṃhitā,Viṣvaksenasaṃhitā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_viSvaksenasaMhitA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/visvaksu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/visvaksu.htm,,,4_rellit/vaisn,,
sa_viSNudharma.xml,Viṣṇudharma,Viṣṇudharma,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_viSNudharma.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/vdhapadu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/vdhapadu.htm,,,4_rellit/vaisn,,
sa_vaikhAnasamantraprazna5-8.xml,"Vaikhānasamantrapraśna, 5-8",Vaikhānasamantrapraśna,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vaikhAnasamantraprazna5-8.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/vaimp_cu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/vaimp__u.htm,,,4_rellit/vaisn,,
sa_utpaladeva-ajaDapramAtRsiddhi.xml,Ajaḍapramātṛsiddhi,Ajaḍapramātṛsiddhi,,Utpaladeva,Utpaladeva,P0AT0126,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-ajaDapramAtRsiddhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/utajp_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/utajp_pu.htm,,,6_sastra/3_phil/saiva,,
sa_jiva-gosvami-satsamdarbha.xml,Satsamdarbha with Baladevavidyābhūṣaṇa's Ṭippaṇī,Ṣaṭsandarbha: 1. Tattvasandarbha,,Jiva Gosvami,Jīva Gosvāmī,P0AT0131,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jiva-gosvami-satsamdarbha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ss1_tatu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ss1_tatu.htm,,,4_rellit/vaisn,,
sa_srinivasamakhi-vedantadesika-dazavidhAhetunirUpaNa.xml,Daśavidhāhetunirūpaṇa (part of the Vaikhānasasūtratātparyacintāmaṇi),Daśavidhahetunirūpaṇa,,Srinivasamakhi Vedantadesika,Śrīnivāsamakhi Vedāntadeśika,P0AT0208,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_srinivasamakhi-vedantadesika-dazavidhAhetunirUpaNa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/sdahennu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/sdahen_u.htm,,,4_rellit/vaisn,,
sa_sAtvatatantra.xml,Sātvatatantra,Sātvatatantra,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sAtvatatantra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/satvtanu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/satvtanu.htm,https://archive.org/details/SatvataTantra,,4_rellit/vaisn,,
sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA.xml,Sādhanadīpikā,Sādhanādīpikā,,Rādhākṛṣṇadāsagosvāmin,Rādhākṛṣṇadāsa Gosvāmī,P0AT0138,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/sadhdipu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/sadhdipu.htm,,,4_rellit/vaisn,,
sa_rUpagosvAmin-haribhaktirasAmRtasindhu.xml,Haribhaktirasāmṛtasindhu,Haribhaktirasāmṛtasindhu,,Rūpagosvāmin,Rūpa Gosvāmin,P0AT0135,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_rUpagosvAmin-haribhaktirasAmRtasindhu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ruphbr_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ruphbr_u.htm,,,4_rellit/vaisn,,
sa_pauSkarasaMhitA-27-43.xml,Pauṣkarasaṃhitā 27-43,Pauṣkara-Saṃhitā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pauSkarasaMhitA-27-43.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ps27-43u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/ps27-43u.htm,https://archive.org/details/pauskarasamhitasanskritenglishapterashtriyasanskritvidyapeethatirupati1991ocr/page/n1/mode/2up,,4_rellit/vaisn,,
sa_prakAzasaMhitA.xml,Prakāśasaṃhitā (a Pāñcarātrasaṃhitā),Prakāśa-Saṃhitā [Pāñcarātra-Saṃhitā],,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_prakAzasaMhitA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/prakassu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/prakassu.htm,https://archive.org/search.php?query=P%C4%81%C3%B1car%C4%81tra-Sa%E1%B9%83hit%C4%81,,4_rellit/vaisn,y,
sa_raghunAthadAsagosvAmin-muktAcarita.xml,Muktācarita,Muktācarita,,Raghunāthadāsagosvāmin,Raghunāthadāsa Gosvāmī,P0AT0137,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_raghunAthadAsagosvAmin-muktAcarita.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/muktacau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/muktacau.htm,,,4_rellit/vaisn,,
sa_mAdhva-kRSNAmRtamahArNava.xml,Kṛṣṇāmṛtamahārṇava,Kṛṣṇāmṛtamahārṇava,,Mādhva Ānandatīrtha,Madhva [Ānandatīrtha],P0AT0136,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mAdhva-kRSNAmRtamahArNava.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/mdhvkmou.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/mdhvkmou.htm,,,4_rellit/vaisn,,
sa_rUpagosvAmin-laghubhAgavatAmRta.xml,Laghubhāgavatāmṛta,Laghubhāgavatāmṛta,,Rūpagosvāmin,Rūpa Gosvāmī,P0AT0135,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_rUpagosvAmin-laghubhAgavatAmRta.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/laghbh_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/laghbh_u.htm,,,4_rellit/vaisn,,
sa_kulazekhara-mukundamAlA.xml,Mukundamālā,Mukundamālā,,Kulaśekhara,Kulaśekhara,P0AT0134,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kulazekhara-mukundamAlA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/kumukumu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/kumukumu.htm,https://archive.org/search.php?query=Mukundamala,,4_rellit/vaisn,,
sa_kezavakAzmIri-kramadIpikA.xml,Kramadīpikā with the commentary by Govindabhaṭṭācārya,Kramadīpikā,,Keśavakāśmīri,Keśava Kāśmīrī,P0AT0133,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kezavakAzmIri-kramadIpikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/krdipc_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/krdipc_u.htm,https://archive.org/search.php?query=Kramad%C4%ABpik%C4%81,,4_rellit/vaisn,,
sa_kRSNadAsa-bhAvanAsArasaMgraha-1-2.xml,Bhāvanāsārasaṃgraha 1-2,Bhāvanāsārasaṃgraha,,Kṛṣṇadāsa,Siddha Kṛṣṇadāsa Tātapāda,P0AT0132,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kRSNadAsa-bhAvanAsArasaMgraha-1-2.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/kbss_1-u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/kbss_1-u.htm,,,4_rellit/vaisn,,
sa_jJAnAmRtasArasaMhitA.xml,Jñānāmṛtasārasaṃhitā (also called “Nāradapañcarātra”),Jñānāmṛtasāra-Saṃhitā [Nārada-Pañcarātra],,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jJAnAmRtasArasaMhitA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/jnass01u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/jnass01u.htm,,,4_rellit/vaisn,,
sa_jIvagosvAmin-rAdhAkRSNArcanadIpikA.xml,Rādhākṛṣṇārcanadīpikā,Rādhākṛṣṇārcanadīpikā,,Jīvagosvāmin,Jīva Gosvāmin,P0AT0131,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jIvagosvAmin-rAdhAkRSNArcanadIpikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/jivrkadu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/jivrkadu.htm,,,4_rellit/vaisn,,
sa_gopAlabhaTTa-haribhaktivilAsa-1-11.xml,Haribhaktivilāsa 1-11,Haribhaktivilāsa 1–11,,Gopālabhaṭṭa,Gopāla Bhaṭṭa,P0AT0130,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_gopAlabhaTTa-haribhaktivilAsa-1-11.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/hbhvil_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/hbhvil_u.htm,,,4_rellit/vaisn,,
sa_bhaktivinoda-harinAmacintAmaNi.xml,Harināmacintāmaṇi,Harināmacintāmaṇi,,Bhaktivinoda (1838-1914) Kedāranāthadatta,Kedāranātha Datta [Bhaktivinoda Ṭhākura],P0AT0129,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhaktivinoda-harinAmacintAmaNi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/harinc_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/harinc_u.htm,,,4_rellit/vaisn,,
sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati.xml,Rādhākṛṣṇāṣṭakālīyalīlāsmaraṇakramapaddhati,Rādhākṛṣṇāṣṭakālīyalīlāsmaraṇakramapaddhati,,Dhyānacandragosvāmin,Dhyānacandra Gosvāmī,P0AT0128,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/dhyrkk_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/dhyrkk_u.htm,,,4_rellit/vaisn,,
sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati.xml,Gauragaovindārcanasmaraṇapaddhati,Gauragovindārcanasmaraṇapaddhati,,Dhyānacandragosvāmin,Dhyānacandra Gosvāmī,P0AT0128,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dhyAnacandragosvAmin-gauragaovindArcanasmaraNapaddhati.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/dhyggs_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/dhyggs_u.htm,,,4_rellit/vaisn,,
sa_prabodhAnandasarasvatI-caitanyacandrAmRta.xml,Caitanyacandrāmṛta,Caitanyacandrāmṛta,,Prabodhānandasarasvatī,Prabodhānanda Sarasvatī Gosvāmī,P0AT0127,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_prabodhAnandasarasvatI-caitanyacandrAmRta.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/caitcanu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/caitcanu.htm,,,4_rellit/vaisn,,
sa_brahmasaMhitA-5-comm.xml,Brahmasaṃhitā 5 with Jīvagosvāmin's Digdarśanīṭīkā,Brahma-Saṃhitā: Adhyāya 5,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_brahmasaMhitA-5-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/brhms5cu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/brhms5cu.htm,https://archive.org/details/brahmasamhita/mode/2up,,4_rellit/vaisn,,
sa_bhRgusaMhitA.xml,Bhṛgusaṃhitā (a text of the Vaikhānasa-tradition),Bhṛgu-Saṃhitā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bhRgusaMhitA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/bhrgus_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/bhrgus_u.htm,,,4_rellit/vaisn,y,
sa_aSTAvakragItA.xml,Aṣṭāvakragītā,Aṣṭāvakragītā,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_aSTAvakragItA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/astavgau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/vaisn/astavgpu.htm,,,4_rellit/vaisn,,
sa_vINAzikhatantra.xml,Vīṇāśikhatantra,Vīṇāśikhatantra,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vINAzikhatantra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/vinst_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/vinst_pu.htm,,,4_rellit/saiva,,
sa_utpaladeva-zivastotrAvali.xml,Śivastotrāvali,Śivastotrāvālī,,Utpaladeva,Utpaladeva,P0AT0126,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-zivastotrAvali.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/utsivsau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/utsivsau.htm,https://archive.org/search.php?query=%C5%9Aivastotr%C4%81v%C4%81l%C4%AB,,4_rellit/saiva,,
sa_uDDAmarezvaratantra.xml,Uḍḍāmareśvaratantra,Uḍḍāmareśvaratantra,,,,,,,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_uDDAmarezvaratantra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/uddamt_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/saiva/uddamt_u.htm,,,4_rellit/saiva,,
